fecha_pedido,dia_semana,mes,dia_mes,hora_pedido,es_fin_semana,es_festivo,cliente_id,segmento_cliente,compras_previas,ticket_promedio_historico,dias_desde_ultima_compra,zona_entrega,num_items_carrito,incluye_perecederos,valor_carrito,tipo_entrega,nivel_inventario_general,productos_agotados,tiempo_carga_sitio,hay_promocion,descuento_aplicado,canal_adquisicion,clima,temperatura,compra_exitosa
2024-09-03 19:37:16,Tuesday,9,3,19,0,0,CLI_6303,VIP,95,77.82,37,Villa Nueva,7,1,31.79,Mismo día,93.42,2,1.79,0,0,Redes Sociales,Nublado,22.9,1
2025-01-20 10:57:13,Monday,1,20,10,0,0,CLI_9424,VIP,39,94.3,45,Zona 10,19,1,54.56,Mismo día,65.0,8,1.02,1,20,Referido,Soleado,23.9,1
2024-10-21 20:51:40,Monday,10,21,20,0,0,CLI_5005,VIP,54,74.66,54,Zona 10,14,0,33.94,Mismo día,100.0,4,0.77,0,0,Redes Sociales,Nublado,19.6,0
2024-02-23 14:01:50,Friday,2,23,14,0,0,CLI_4209,Inactivo,3,28.56,86,Villa Nueva,9,1,64.77,Día siguiente,44.14,13,4.76,0,0,Búsqueda Pagada,Soleado,20.9,1
2024-03-27 00:47:28,Wednesday,3,27,0,0,0,CLI_2301,Regular,7,27.77,45,Mixco,5,1,31.78,Día siguiente,51.17,14,3.04,0,0,Búsqueda Pagada,Nublado,26.7,0
2025-09-07 12:08:27,Sunday,9,7,12,1,0,CLI_2377,Regular,17,26.96,76,Zona 10,12,1,63.75,Programada,72.18,2,2.9,1,15,Orgánico,Lluvioso,18.0,1
2025-05-30 13:25:48,Friday,5,30,13,0,0,CLI_3415,Nuevo,0,0.0,999,Villa Nueva,18,1,112.79,Programada,100.0,3,2.15,1,10,Orgánico,Soleado,31.4,1
2025-01-20 17:17:19,Monday,1,20,17,0,0,CLI_1799,Nuevo,0,0.0,999,Zona 1,9,1,53.83,Mismo día,17.63,25,3.98,1,15,Orgánico,Soleado,21.6,0
2025-02-28 05:20:25,Friday,2,28,5,0,0,CLI_1845,Regular,14,40.7,11,Villa Nueva,16,1,76.55,Día siguiente,74.28,3,2.45,0,0,Redes Sociales,Soleado,20.4,1
2024-09-16 11:04:11,Monday,9,16,11,0,0,CLI_5608,Nuevo,0,0.0,999,Mixco,11,1,60.23,Día siguiente,76.09,4,3.19,0,0,Orgánico,Soleado,28.0,1
2025-06-04 21:45:48,Wednesday,6,4,21,0,0,CLI_7185,Regular,17,46.54,13,Zona 15,6,1,38.04,Mismo día,48.59,11,4.85,1,20,Búsqueda Pagada,Lluvioso,26.6,0
2025-07-04 02:37:09,Friday,7,4,2,0,0,CLI_3466,VIP,40,76.24,32,Zona 15,14,1,72.98,Mismo día,57.23,14,2.33,0,0,Referido,Lluvioso,21.2,0
2025-03-07 03:13:56,Friday,3,7,3,0,0,CLI_8811,Regular,17,28.91,89,Zona 10,6,1,41.47,Día siguiente,67.46,9,3.55,1,10,Redes Sociales,Nublado,26.7,0
2025-04-02 10:58:32,Wednesday,4,2,10,0,0,CLI_5586,VIP,54,70.74,47,Villa Nueva,21,1,127.48,Día siguiente,70.62,3,1.65,0,0,Redes Sociales,Nublado,25.5,1
2025-03-14 06:18:03,Friday,3,14,6,0,0,CLI_7774,VIP,59,50.14,43,Zona 10,20,1,130.61,Día siguiente,67.9,5,1.31,1,5,Orgánico,Soleado,32.1,1
2024-11-16 01:29:52,Saturday,11,16,1,1,0,CLI_9346,Regular,15,27.46,45,Mixco,7,1,51.75,Día siguiente,59.05,4,2.59,0,0,Orgánico,Soleado,26.0,0
2025-01-18 22:19:43,Saturday,1,18,22,1,0,CLI_5466,Regular,14,29.85,76,Zona 10,6,0,24.0,Día siguiente,72.64,3,0.63,0,0,Referido,Soleado,24.4,1
2024-10-19 18:17:35,Saturday,10,19,18,1,0,CLI_6476,Regular,16,48.28,44,Zona 10,23,1,56.01,Programada,73.14,2,1.58,1,5,Orgánico,Lluvioso,18.7,1
2025-04-15 09:14:19,Tuesday,4,15,9,0,0,CLI_1450,Regular,18,40.81,21,Mixco,21,1,141.56,Mismo día,74.81,1,1.01,0,0,Orgánico,Nublado,32.2,1
2025-05-01 10:14:42,Thursday,5,1,10,0,1,CLI_1409,Nuevo,0,0.0,999,Zona 15,19,1,134.35,Mismo día,55.48,10,2.24,0,0,Redes Sociales,Soleado,26.1,1
2025-05-06 15:20:14,Tuesday,5,6,15,0,0,CLI_8655,Nuevo,0,0.0,999,Villa Nueva,5,1,20.93,Mismo día,69.85,10,3.07,0,0,Referido,Lluvioso,26.8,0
2024-07-23 10:51:05,Tuesday,7,23,10,0,0,CLI_2446,Inactivo,4,32.24,15,Zona 15,14,1,58.76,Programada,61.42,6,4.61,0,0,Redes Sociales,Lluvioso,19.5,0
2025-04-27 07:33:43,Sunday,4,27,7,1,0,CLI_4407,Regular,4,41.45,63,Zona 15,9,1,49.32,Mismo día,42.84,11,0.83,0,0,Redes Sociales,Soleado,34.8,0
2024-02-03 23:25:25,Saturday,2,3,23,1,0,CLI_1762,VIP,37,96.25,76,Zona 10,6,0,12.63,Mismo día,56.16,5,2.19,0,0,Email,Soleado,20.3,1
2025-02-22 13:33:57,Saturday,2,22,13,1,0,CLI_7527,Regular,19,25.23,50,Villa Nueva,4,0,19.17,Día siguiente,51.08,5,3.07,0,0,Orgánico,Soleado,24.5,0
2024-06-02 08:49:01,Sunday,6,2,8,1,0,CLI_5759,Nuevo,0,0.0,999,Zona 10,4,1,10.79,Día siguiente,72.88,1,2.0,0,0,Redes Sociales,Lluvioso,25.6,1
2024-12-07 23:50:12,Saturday,12,7,23,1,0,CLI_7924,Nuevo,0,0.0,999,Villa Nueva,13,1,82.47,Programada,72.07,0,1.97,1,15,Redes Sociales,Soleado,27.4,1
2024-07-03 07:17:31,Wednesday,7,3,7,0,0,CLI_3132,Nuevo,0,0.0,999,Zona 15,8,1,60.89,Día siguiente,100.0,4,4.24,0,0,Búsqueda Pagada,Lluvioso,25.3,0
2025-10-08 00:29:26,Wednesday,10,8,0,0,0,CLI_1603,Nuevo,0,0.0,999,Zona 15,5,0,39.14,Mismo día,54.22,6,1.34,0,0,Búsqueda Pagada,Nublado,22.5,0
2025-08-07 02:51:52,Thursday,8,7,2,0,0,CLI_2149,Regular,11,25.15,56,Zona 15,2,1,8.47,Día siguiente,100.0,2,2.78,0,0,Email,Nublado,24.6,1
2024-11-11 21:17:45,Monday,11,11,21,0,0,CLI_6925,VIP,47,78.73,41,San Miguel Petapa,1,1,7.82,Mismo día,45.3,6,2.48,0,0,Redes Sociales,Lluvioso,25.0,0
2025-09-04 18:16:20,Thursday,9,4,18,0,0,CLI_7538,Regular,4,27.85,83,Zona 15,22,0,156.78,Día siguiente,59.85,4,4.14,0,0,Email,Lluvioso,21.7,0
2024-03-29 19:56:17,Friday,3,29,19,0,1,CLI_2667,VIP,36,70.95,40,Zona 10,15,0,105.71,Mismo día,81.26,4,3.08,1,5,Orgánico,Soleado,32.8,1
2025-04-03 10:04:25,Thursday,4,3,10,0,0,CLI_7582,Nuevo,0,0.0,999,Zona 10,5,0,39.6,Programada,42.96,13,0.53,0,0,Orgánico,Nublado,25.0,1
2024-11-09 17:07:34,Saturday,11,9,17,1,0,CLI_8351,Regular,19,38.68,72,Zona 15,13,1,59.27,Programada,75.6,3,1.95,0,0,Búsqueda Pagada,Soleado,21.9,1
2025-10-25 14:52:04,Saturday,10,25,14,1,0,CLI_9374,VIP,20,88.01,78,Mixco,5,1,35.14,Día siguiente,62.44,13,4.92,0,0,Orgánico,Nublado,18.1,0
2025-08-20 14:59:10,Wednesday,8,20,14,0,0,CLI_7551,Nuevo,0,0.0,999,Zona 10,1,1,3.58,Mismo día,55.54,10,1.66,0,0,Búsqueda Pagada,Lluvioso,23.8,1
2025-01-16 04:50:54,Thursday,1,16,4,0,0,CLI_7043,Regular,18,27.04,34,Zona 1,3,1,13.81,Mismo día,86.33,0,3.29,0,0,Orgánico,Soleado,24.8,0
2025-08-23 13:39:02,Saturday,8,23,13,1,0,CLI_1274,VIP,43,107.83,66,Zona 15,10,1,68.99,Programada,70.65,4,3.44,0,0,Redes Sociales,Nublado,26.0,0
2024-08-26 08:25:50,Monday,8,26,8,0,0,CLI_1059,Inactivo,2,23.04,38,Mixco,10,1,53.39,Día siguiente,37.35,27,1.0,1,5,Redes Sociales,Lluvioso,18.4,0
2024-10-19 00:37:53,Saturday,10,19,0,1,0,CLI_6169,VIP,72,115.41,66,Zona 15,3,0,21.9,Día siguiente,45.1,5,3.85,0,0,Referido,Lluvioso,22.2,0
2024-09-04 22:41:16,Wednesday,9,4,22,0,0,CLI_9765,Nuevo,0,0.0,999,Villa Nueva,14,1,100.32,Programada,62.09,8,2.91,0,0,Búsqueda Pagada,Lluvioso,22.9,1
2024-02-26 12:54:32,Monday,2,26,12,0,0,CLI_2101,Regular,16,38.16,5,Mixco,17,1,106.55,Mismo día,47.52,11,4.46,0,0,Email,Soleado,20.2,0
2024-02-03 11:13:33,Saturday,2,3,11,1,0,CLI_8938,Regular,19,35.58,3,Villa Nueva,23,1,180.26,Día siguiente,65.5,13,2.45,0,0,Redes Sociales,Soleado,24.8,0
2024-08-06 20:05:20,Tuesday,8,6,20,0,0,CLI_2479,Regular,16,35.35,4,Zona 10,10,1,53.34,Mismo día,59.43,12,2.81,0,0,Redes Sociales,Nublado,18.5,0
2024-09-24 16:34:24,Tuesday,9,24,16,0,0,CLI_5902,Regular,11,28.63,79,Villa Nueva,9,1,58.45,Mismo día,29.33,10,1.29,0,0,Búsqueda Pagada,Lluvioso,26.0,0
2025-09-12 09:33:20,Friday,9,12,9,0,0,CLI_5620,Regular,7,47.01,14,Mixco,16,1,50.51,Programada,63.35,3,2.34,0,0,Referido,Lluvioso,21.0,0
2024-06-19 08:13:33,Wednesday,6,19,8,0,0,CLI_9266,Nuevo,0,0.0,999,Mixco,8,0,18.94,Día siguiente,47.26,4,3.1,0,0,Orgánico,Soleado,21.1,1
2024-12-31 02:59:19,Tuesday,12,31,2,0,1,CLI_9802,Regular,14,41.17,2,Zona 15,18,1,71.18,Día siguiente,81.7,4,3.18,0,0,Búsqueda Pagada,Lluvioso,18.4,0
2025-05-23 17:26:32,Friday,5,23,17,0,0,CLI_5955,Regular,9,48.14,5,San Miguel Petapa,6,1,13.34,Día siguiente,78.78,1,4.04,1,10,Redes Sociales,Lluvioso,25.3,0
2024-03-19 18:24:14,Tuesday,3,19,18,0,0,CLI_4078,Nuevo,0,0.0,999,Zona 15,3,1,8.02,Mismo día,66.52,4,3.16,0,0,Redes Sociales,Nublado,33.6,0
2024-09-30 15:14:01,Monday,9,30,15,0,0,CLI_6214,Regular,19,33.94,28,Mixco,11,1,69.93,Día siguiente,81.15,1,2.2,0,0,Referido,Nublado,18.2,1
2025-09-28 19:11:44,Sunday,9,28,19,1,0,CLI_9814,Nuevo,0,0.0,999,Zona 10,16,1,87.38,Mismo día,24.5,26,4.96,1,5,Redes Sociales,Lluvioso,20.2,0
2025-05-15 20:02:19,Thursday,5,15,20,0,0,CLI_6371,Regular,6,25.0,84,Zona 10,6,0,12.09,Mismo día,38.93,12,1.86,0,0,Email,Soleado,25.9,0
2025-08-14 19:01:27,Thursday,8,14,19,0,0,CLI_5973,Nuevo,0,0.0,999,Zona 15,15,1,37.49,Mismo día,64.01,4,3.09,0,0,Orgánico,Nublado,19.3,0
2024-12-04 13:08:37,Wednesday,12,4,13,0,0,CLI_9500,Nuevo,0,0.0,999,Villa Nueva,14,1,80.71,Mismo día,72.91,3,2.59,0,0,Referido,Soleado,22.3,1
2024-12-19 22:36:13,Thursday,12,19,22,0,0,CLI_3913,Regular,7,47.54,85,Zona 1,23,1,73.9,Mismo día,73.64,0,0.63,0,0,Redes Sociales,Soleado,27.6,1
2024-11-14 19:23:14,Thursday,11,14,19,0,0,CLI_2502,Regular,7,49.49,59,Zona 10,5,1,13.72,Día siguiente,98.21,4,3.39,1,15,Redes Sociales,Soleado,18.1,0
2024-03-07 09:24:02,Thursday,3,7,9,0,0,CLI_7310,Nuevo,0,0.0,999,Zona 10,17,1,109.69,Mismo día,84.39,4,4.8,0,0,Email,Soleado,33.8,1
2025-09-13 06:18:01,Saturday,9,13,6,1,0,CLI_6107,Regular,5,26.63,30,Villa Nueva,11,1,40.49,Programada,74.13,4,3.85,0,0,Orgánico,Lluvioso,21.8,0
2025-01-13 20:54:25,Monday,1,13,20,0,0,CLI_8590,Nuevo,0,0.0,999,Zona 1,9,1,30.55,Día siguiente,40.78,11,4.56,1,5,Email,Nublado,26.6,0
2025-08-24 03:41:57,Sunday,8,24,3,1,0,CLI_3840,Regular,19,39.4,21,Mixco,17,1,124.94,Mismo día,54.63,9,2.08,0,0,Redes Sociales,Lluvioso,25.6,0
2024-07-16 10:44:51,Tuesday,7,16,10,0,0,CLI_2485,Regular,5,47.99,56,Zona 1,6,1,35.64,Día siguiente,91.52,2,1.97,0,0,Redes Sociales,Lluvioso,18.0,1
2024-09-12 03:03:10,Thursday,9,12,3,0,0,CLI_6445,VIP,88,68.79,50,Zona 10,8,1,37.38,Mismo día,57.58,14,1.41,1,5,Orgánico,Nublado,24.6,0
2024-11-24 08:08:08,Sunday,11,24,8,1,0,CLI_1638,Regular,5,29.41,52,Zona 15,7,1,48.54,Programada,57.19,5,0.65,0,0,Email,Lluvioso,22.5,1
2024-11-10 10:48:26,Sunday,11,10,10,1,0,CLI_1168,Regular,5,28.55,12,Villa Nueva,22,0,80.26,Mismo día,93.02,2,1.76,1,5,Redes Sociales,Nublado,22.3,1
2024-03-31 03:38:02,Sunday,3,31,3,1,0,CLI_1777,VIP,60,68.79,34,Zona 10,15,1,106.54,Programada,0.0,20,4.57,0,0,Orgánico,Nublado,34.5,0
2024-11-06 11:23:27,Wednesday,11,6,11,0,0,CLI_6239,Nuevo,0,0.0,999,Mixco,10,1,56.58,Día siguiente,61.59,12,0.96,0,0,Referido,Soleado,26.2,0
2025-03-18 08:38:33,Tuesday,3,18,8,0,0,CLI_6004,Regular,13,25.76,32,Mixco,7,0,33.11,Mismo día,49.18,13,1.16,0,0,Email,Nublado,34.5,0
2024-11-06 04:21:26,Wednesday,11,6,4,0,0,CLI_4010,Regular,3,25.95,39,San Miguel Petapa,11,1,41.39,Programada,42.32,10,3.63,0,0,Redes Sociales,Soleado,19.3,0
2025-09-20 21:46:14,Saturday,9,20,21,1,0,CLI_5372,VIP,42,67.14,13,Zona 15,9,1,64.03,Mismo día,71.25,2,4.69,0,0,Email,Lluvioso,22.7,1
2024-11-10 02:59:12,Sunday,11,10,2,1,0,CLI_2687,Inactivo,3,29.68,4,Villa Nueva,10,1,64.56,Programada,61.67,11,1.39,0,0,Orgánico,Nublado,19.0,0
2025-01-24 22:25:21,Friday,1,24,22,0,0,CLI_2528,Regular,6,35.98,69,Zona 15,16,1,89.44,Mismo día,17.84,20,4.8,0,0,Redes Sociales,Soleado,23.3,0
2024-06-12 09:06:15,Wednesday,6,12,9,0,0,CLI_3195,Inactivo,4,33.3,83,Zona 10,5,1,24.26,Día siguiente,75.28,2,3.69,1,15,Orgánico,Soleado,21.4,1
2024-05-24 15:11:49,Friday,5,24,15,0,0,CLI_9248,Inactivo,2,33.46,54,Zona 15,8,1,19.04,Día siguiente,76.44,0,2.44,0,0,Orgánico,Nublado,29.8,1
2025-05-26 12:57:20,Monday,5,26,12,0,0,CLI_7588,VIP,47,105.1,8,Villa Nueva,16,1,93.23,Mismo día,41.41,10,2.65,0,0,Búsqueda Pagada,Soleado,28.0,0
2025-08-05 13:53:18,Tuesday,8,5,13,0,0,CLI_3392,VIP,34,115.67,39,Zona 1,2,1,12.03,Mismo día,47.63,5,4.16,1,15,Orgánico,Lluvioso,27.7,1
2025-10-08 09:51:59,Wednesday,10,8,9,0,0,CLI_9135,Nuevo,0,0.0,999,Zona 15,17,1,54.96,Mismo día,70.94,3,1.44,0,0,Email,Lluvioso,25.8,0
2024-01-12 12:34:14,Friday,1,12,12,0,0,CLI_4774,Regular,3,33.5,6,Zona 1,13,1,35.59,Mismo día,61.14,7,1.4,0,0,Redes Sociales,Soleado,22.3,0
2025-10-11 23:03:34,Saturday,10,11,23,1,0,CLI_6762,VIP,22,77.67,14,San Miguel Petapa,18,1,115.09,Mismo día,30.87,28,2.25,0,0,Redes Sociales,Nublado,27.9,0
2024-02-20 07:19:36,Tuesday,2,20,7,0,0,CLI_3587,Nuevo,0,0.0,999,Zona 15,20,1,137.11,Mismo día,42.34,6,3.26,0,0,Email,Soleado,25.7,1
2025-10-22 16:52:05,Wednesday,10,22,16,0,0,CLI_5379,Nuevo,0,0.0,999,Zona 10,1,1,5.53,Mismo día,28.38,11,4.14,1,5,Búsqueda Pagada,Lluvioso,19.0,0
2024-07-14 20:15:41,Sunday,7,14,20,1,0,CLI_8587,Regular,10,28.8,11,Zona 15,16,1,53.87,Mismo día,28.74,27,3.64,0,0,Orgánico,Nublado,20.1,0
2024-03-31 10:44:57,Sunday,3,31,10,1,0,CLI_6483,VIP,57,53.68,60,Mixco,17,1,107.29,Día siguiente,62.15,7,0.97,0,0,Orgánico,Nublado,31.6,0
2024-02-15 12:03:28,Thursday,2,15,12,0,0,CLI_9384,Nuevo,0,0.0,999,Zona 15,13,1,77.4,Mismo día,78.04,2,1.84,0,0,Referido,Nublado,18.3,0
2025-10-08 18:47:14,Wednesday,10,8,18,0,0,CLI_7544,VIP,30,105.36,49,Zona 1,7,1,38.07,Mismo día,20.6,23,1.22,0,0,Redes Sociales,Nublado,23.8,0
2024-02-14 10:29:13,Wednesday,2,14,10,0,0,CLI_1469,Nuevo,0,0.0,999,San Miguel Petapa,23,1,148.75,Día siguiente,81.46,1,2.83,1,5,Referido,Soleado,24.0,1
2025-01-02 10:56:18,Thursday,1,2,10,0,0,CLI_8816,Regular,7,25.89,42,San Miguel Petapa,21,0,129.06,Día siguiente,71.68,2,1.98,0,0,Búsqueda Pagada,Soleado,27.6,1
2025-02-12 22:05:59,Wednesday,2,12,22,0,0,CLI_6588,VIP,69,105.44,69,Villa Nueva,2,1,7.92,Día siguiente,70.48,0,2.99,0,0,Referido,Soleado,20.5,1
2024-01-24 09:21:48,Wednesday,1,24,9,0,0,CLI_2366,Regular,5,29.09,3,Zona 1,4,0,22.45,Mismo día,77.63,4,3.57,0,0,Orgánico,Lluvioso,21.5,1
2024-09-22 07:26:09,Sunday,9,22,7,1,0,CLI_1577,Regular,17,25.3,5,Zona 10,5,1,23.26,Día siguiente,62.04,3,3.8,0,0,Email,Lluvioso,19.6,1
2024-12-28 15:42:26,Saturday,12,28,15,1,0,CLI_3204,Nuevo,0,0.0,999,Zona 15,2,1,4.23,Día siguiente,81.45,3,4.72,0,0,Redes Sociales,Nublado,26.4,0
2025-06-27 18:31:10,Friday,6,27,18,0,0,CLI_9363,Regular,11,32.91,51,Zona 10,16,0,45.01,Día siguiente,100.0,4,3.45,0,0,Email,Lluvioso,26.1,0
2025-01-25 12:39:19,Saturday,1,25,12,1,0,CLI_7972,Nuevo,0,0.0,999,San Miguel Petapa,1,1,4.0,Día siguiente,58.41,4,2.65,1,5,Orgánico,Soleado,25.0,0
2024-02-23 15:10:16,Friday,2,23,15,0,0,CLI_3096,VIP,86,104.73,39,Villa Nueva,23,1,135.3,Día siguiente,80.69,0,0.88,0,0,Redes Sociales,Soleado,27.8,1
2024-03-31 03:33:24,Sunday,3,31,3,1,0,CLI_4170,Nuevo,0,0.0,999,Mixco,18,1,101.97,Mismo día,79.77,0,2.85,1,5,Orgánico,Nublado,32.4,1
2025-08-26 10:05:19,Tuesday,8,26,10,0,0,CLI_8327,Regular,12,46.21,2,Zona 15,15,1,38.83,Mismo día,79.03,0,4.98,0,0,Búsqueda Pagada,Lluvioso,27.2,1
2025-09-22 00:33:41,Monday,9,22,0,0,0,CLI_4511,Regular,11,43.78,39,Zona 15,17,1,127.77,Día siguiente,70.32,3,0.56,0,0,Email,Soleado,25.6,0
2024-09-19 18:58:15,Thursday,9,19,18,0,0,CLI_6286,Regular,18,39.67,88,Zona 1,6,1,19.88,Mismo día,58.38,7,1.33,0,0,Orgánico,Nublado,22.4,0
2025-08-06 10:33:10,Wednesday,8,6,10,0,0,CLI_6046,Regular,6,29.19,7,Villa Nueva,1,1,5.25,Programada,62.14,12,1.14,0,0,Referido,Lluvioso,26.9,0
2025-07-30 01:44:22,Wednesday,7,30,1,0,0,CLI_6925,VIP,48,56.36,13,Zona 10,11,1,44.1,Día siguiente,67.69,8,1.51,1,5,Orgánico,Nublado,27.5,0
2025-08-25 13:02:57,Monday,8,25,13,0,0,CLI_2523,VIP,72,68.42,41,San Miguel Petapa,8,0,43.39,Programada,56.57,10,4.82,0,0,Redes Sociales,Lluvioso,21.0,1
2025-10-16 02:02:58,Thursday,10,16,2,0,0,CLI_6429,Regular,19,31.2,65,Villa Nueva,21,1,139.12,Mismo día,70.67,2,1.28,0,0,Redes Sociales,Lluvioso,20.6,1
2025-02-07 17:57:54,Friday,2,7,17,0,0,CLI_1128,VIP,45,117.59,56,San Miguel Petapa,13,0,60.95,Programada,47.33,11,1.88,0,0,Búsqueda Pagada,Nublado,18.4,0
2025-06-13 14:42:34,Friday,6,13,14,0,0,CLI_9662,VIP,32,99.8,63,Zona 1,22,0,126.59,Mismo día,69.9,7,0.66,0,0,Orgánico,Lluvioso,20.4,0
2025-01-24 05:26:02,Friday,1,24,5,0,0,CLI_3732,Nuevo,0,0.0,999,Zona 10,12,0,65.57,Mismo día,66.92,3,3.95,1,5,Orgánico,Soleado,23.4,0
2024-06-11 19:08:03,Tuesday,6,11,19,0,0,CLI_3699,Regular,16,25.13,46,Mixco,21,1,155.14,Mismo día,63.64,13,3.64,0,0,Email,Nublado,27.3,0
2025-06-23 07:56:57,Monday,6,23,7,0,0,CLI_3527,Regular,18,43.21,67,Zona 1,24,1,176.27,Mismo día,67.44,7,4.39,1,15,Redes Sociales,Lluvioso,19.7,1
2025-03-23 18:34:00,Sunday,3,23,18,1,0,CLI_9425,Regular,8,44.56,21,Zona 10,15,0,59.68,Programada,25.34,18,2.71,0,0,Orgánico,Soleado,34.7,0
2024-11-01 15:22:45,Friday,11,1,15,0,1,CLI_8945,Inactivo,4,32.23,41,Villa Nueva,7,0,53.54,Programada,69.63,12,2.11,1,5,Búsqueda Pagada,Soleado,21.6,0
2025-05-29 00:40:21,Thursday,5,29,0,0,0,CLI_7540,Regular,11,31.83,67,Zona 15,21,1,46.57,Mismo día,88.32,0,1.95,0,0,Redes Sociales,Nublado,31.2,1
2024-08-12 17:27:46,Monday,8,12,17,0,0,CLI_5404,Regular,9,41.92,1,Zona 15,20,0,40.71,Mismo día,45.41,14,3.4,1,5,Redes Sociales,Lluvioso,20.8,0
2025-08-11 17:17:31,Monday,8,11,17,0,0,CLI_6484,Nuevo,0,0.0,999,Zona 15,12,1,77.46,Día siguiente,69.73,12,0.51,0,0,Referido,Lluvioso,25.5,0
2025-10-13 07:18:21,Monday,10,13,7,0,0,CLI_2329,Nuevo,0,0.0,999,Zona 15,11,1,50.47,Día siguiente,95.02,4,2.64,1,5,Redes Sociales,Lluvioso,23.6,1
2024-12-03 21:50:03,Tuesday,12,3,21,0,0,CLI_3599,Inactivo,3,19.1,45,Villa Nueva,9,1,46.1,Mismo día,70.11,3,4.77,0,0,Búsqueda Pagada,Soleado,18.1,0
2024-10-10 03:10:01,Thursday,10,10,3,0,0,CLI_2054,Regular,18,36.99,84,Zona 10,7,0,48.87,Día siguiente,50.2,3,0.66,0,0,Redes Sociales,Lluvioso,19.9,0
2025-01-30 05:41:51,Thursday,1,30,5,0,0,CLI_8021,VIP,66,118.09,29,Villa Nueva,21,0,72.88,Mismo día,89.89,3,1.12,0,0,Redes Sociales,Soleado,18.8,1
2024-05-03 23:44:07,Friday,5,3,23,0,0,CLI_2930,Regular,8,27.95,19,Zona 15,4,0,15.43,Mismo día,78.35,0,3.33,1,5,Búsqueda Pagada,Soleado,27.1,1
2024-12-08 08:09:22,Sunday,12,8,8,1,0,CLI_5394,Inactivo,1,17.13,19,Villa Nueva,13,1,89.64,Día siguiente,49.68,4,3.21,0,0,Referido,Nublado,24.6,0
2025-10-18 15:52:05,Saturday,10,18,15,1,0,CLI_6090,Inactivo,2,17.89,12,Zona 10,16,1,66.78,Mismo día,38.8,20,1.21,1,5,Orgánico,Lluvioso,24.0,0
2025-03-13 08:39:00,Thursday,3,13,8,0,0,CLI_1130,Regular,10,49.59,56,Zona 10,14,1,58.03,Mismo día,66.55,14,1.92,0,0,Redes Sociales,Soleado,27.3,0
2024-07-30 12:46:41,Tuesday,7,30,12,0,0,CLI_9262,Nuevo,0,0.0,999,San Miguel Petapa,22,1,157.26,Mismo día,46.75,4,0.57,1,15,Orgánico,Lluvioso,22.8,0
2025-02-09 06:58:42,Sunday,2,9,6,1,0,CLI_1616,Regular,14,40.02,81,Mixco,21,1,92.16,Programada,67.96,13,1.57,0,0,Orgánico,Nublado,22.8,0
2025-05-01 23:44:46,Thursday,5,1,23,0,1,CLI_3543,Regular,5,42.4,63,Villa Nueva,8,1,16.56,Día siguiente,85.39,3,3.1,0,0,Redes Sociales,Nublado,29.2,1
2024-10-14 19:42:48,Monday,10,14,19,0,0,CLI_4522,Nuevo,0,0.0,999,Zona 1,24,0,140.27,Programada,59.32,4,3.41,0,0,Orgánico,Soleado,20.8,0
2025-09-06 06:05:40,Saturday,9,6,6,1,0,CLI_8857,Regular,3,27.39,27,Zona 15,5,1,23.59,Día siguiente,85.59,2,4.53,1,15,Búsqueda Pagada,Nublado,22.5,1
2025-10-05 18:55:44,Sunday,10,5,18,1,0,CLI_5162,Nuevo,0,0.0,999,San Miguel Petapa,6,0,36.56,Día siguiente,35.88,17,4.88,0,0,Orgánico,Lluvioso,24.8,1
2024-03-25 23:04:29,Monday,3,25,23,0,0,CLI_9292,Regular,9,45.5,32,Zona 1,14,1,107.16,Mismo día,14.43,10,2.65,0,0,Redes Sociales,Soleado,27.7,1
2024-07-27 07:09:20,Saturday,7,27,7,1,0,CLI_5915,Regular,10,48.29,57,Mixco,15,1,57.17,Día siguiente,37.14,19,2.79,0,0,Referido,Lluvioso,27.6,0
2025-03-25 08:48:40,Tuesday,3,25,8,0,0,CLI_7139,Regular,18,35.84,74,Mixco,16,1,108.5,Mismo día,82.15,1,3.26,0,0,Redes Sociales,Soleado,32.9,1
2024-12-20 11:52:48,Friday,12,20,11,0,0,CLI_5279,Nuevo,0,0.0,999,Zona 15,7,1,49.03,Mismo día,36.71,10,1.25,0,0,Redes Sociales,Lluvioso,23.9,0
2025-08-22 05:36:56,Friday,8,22,5,0,0,CLI_7438,Nuevo,0,0.0,999,Zona 15,19,1,136.81,Programada,53.35,14,4.14,0,0,Orgánico,Nublado,26.2,0
2025-02-16 23:02:47,Sunday,2,16,23,1,0,CLI_3257,VIP,66,105.87,41,Zona 10,3,1,22.19,Mismo día,53.42,7,2.85,0,0,Orgánico,Nublado,19.4,0
2024-07-30 14:23:04,Tuesday,7,30,14,0,0,CLI_5897,VIP,63,115.68,68,Mixco,6,1,23.79,Programada,76.66,4,0.56,0,0,Redes Sociales,Lluvioso,26.5,1
2024-06-05 19:19:21,Wednesday,6,5,19,0,0,CLI_6718,Regular,17,30.54,6,Zona 15,15,0,42.58,Día siguiente,44.99,7,1.57,0,0,Referido,Lluvioso,21.8,1
2025-10-03 05:35:27,Friday,10,3,5,0,0,CLI_9213,Regular,19,29.16,68,Zona 1,1,0,3.38,Día siguiente,69.15,5,3.16,1,10,Búsqueda Pagada,Lluvioso,18.9,1
2024-03-28 13:00:47,Thursday,3,28,13,0,0,CLI_6258,VIP,85,78.59,18,Zona 1,12,1,28.5,Mismo día,11.42,25,2.7,0,0,Email,Nublado,29.0,0
